model_id_x,ROC_rank_x,avg_auc_x,model_id_y,ROC_rank_y,avg_auc_y,rank_x-rank_y,avg_auc_x=avg_auc_y,rank_x-rank_y_greater_cd_18.082
svmLinear2_0.1_clickstream,33.356,0.611,svmLinear2_0.01_all,54.631,0.57,-21.275,0.041,True
svmLinear2_0.1_clickstream,33.356,0.611,adaboost_500_Real adaboost_all,54.928,0.562,-21.572,0.049,True
svmLinear2_0.1_clickstream,33.356,0.611,rpart_0.1_all,56.175,0.62,-22.819,-0.008,True
svmLinear2_0.1_clickstream,33.356,0.611,svmLinear2_0.01_quiz,57.891,0.546,-24.534,0.065,True
svmLinear2_0.1_clickstream,33.356,0.611,rpart_0.001_quiz,58.023,0.555,-24.667,0.056,True
svmLinear2_0.1_clickstream,33.356,0.611,svmLinear2_0.001_all,58.272,0.546,-24.915,0.065,True
svmLinear2_0.1_clickstream,33.356,0.611,svmLinear2_0.001_quiz,59.372,0.543,-26.015,0.069,True
svmLinear2_0.1_clickstream,33.356,0.611,adaboost_50_Real adaboost_quiz,67.512,0.519,-34.156,0.092,True
svmLinear2_0.1_clickstream,33.356,0.611,adaboost_100_Real adaboost_quiz,67.966,0.516,-34.609,0.095,True
svmLinear2_0.1_clickstream,33.356,0.611,adaboost_500_Real adaboost_quiz,70.83,0.51,-37.473,0.102,True
svmLinear2_0.1_clickstream,33.356,0.611,rpart_0.01_quiz,75.0,0.51,-41.644,0.101,True
svmLinear2_0.1_clickstream,33.356,0.611,nb_0_FALSE_1_all,75.116,0.501,-41.759,0.111,True
svmLinear2_0.1_clickstream,33.356,0.611,nb_1_FALSE_1_all,75.116,0.501,-41.759,0.111,True
svmLinear2_0.1_clickstream,33.356,0.611,rpart_1_quiz,77.541,0.5,-44.184,0.111,True
svmLinear2_0.1_clickstream,33.356,0.611,rpart_0.1_quiz,77.541,0.5,-44.184,0.111,True
svmLinear2_0.1_clickstream,33.356,0.611,rpart_1_all,77.541,0.5,-44.184,0.111,True
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_100_Adaboost.M1_all,3.508,0.898,30.232,-0.289,True
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_50_Adaboost.M1_all,3.548,0.898,30.192,-0.289,True
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_500_Adaboost.M1_all,4.131,0.897,29.609,-0.287,True
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_50_Adaboost.M1_clickstream,4.537,0.893,29.203,-0.283,True
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,28.911,-0.283,True
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_500_Adaboost.M1_clickstream,5.764,0.891,27.976,-0.281,True
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_100_Real adaboost_clickstream,34.755,0.596,-1.015,0.013,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_500_Real adaboost_clickstream,39.315,0.551,-5.575,0.058,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_500_Adaboost.M1_forum,41.024,0.514,-7.284,0.096,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_100_Adaboost.M1_forum,42.573,0.513,-8.833,0.097,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_50_Adaboost.M1_forum,43.774,0.512,-10.034,0.097,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_100_Adaboost.M1_quiz,45.78,0.585,-12.04,0.024,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_50_Adaboost.M1_quiz,45.93,0.585,-12.19,0.024,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_500_Adaboost.M1_quiz,45.948,0.585,-12.208,0.024,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_50_Real adaboost_all,48.862,0.6,-15.122,0.009,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_100_Real adaboost_forum,49.417,0.505,-15.677,0.105,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_500_Real adaboost_forum,50.085,0.504,-16.345,0.105,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_100_Real adaboost_all,51.156,0.589,-17.416,0.021,False
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_500_Real adaboost_all,54.928,0.562,-21.188,0.047,True
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_100_Real adaboost_quiz,67.966,0.516,-34.226,0.093,True
adaboost_50_Real adaboost_clickstream,33.74,0.609,adaboost_500_Real adaboost_quiz,70.83,0.51,-37.09,0.1,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.001_all,2.694,0.901,31.887,-0.299,True
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_100_Adaboost.M1_all,3.508,0.898,31.073,-0.296,True
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_50_Adaboost.M1_all,3.548,0.898,31.033,-0.296,True
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_500_Adaboost.M1_all,4.131,0.897,30.45,-0.295,True
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_50_Adaboost.M1_clickstream,4.537,0.893,30.044,-0.291,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.01_all,4.65,0.894,29.931,-0.291,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.001_clickstream,4.659,0.892,29.922,-0.29,True
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,29.752,-0.29,True
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_500_Adaboost.M1_clickstream,5.764,0.891,28.818,-0.289,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.01_clickstream,6.888,0.88,27.694,-0.278,True
svmLinear2_0.001_clickstream,34.581,0.602,nb_1_TRUE_1_clickstream,7.771,0.873,26.811,-0.271,True
svmLinear2_0.001_clickstream,34.581,0.602,nb_0_TRUE_1_clickstream,7.771,0.873,26.811,-0.271,True
svmLinear2_0.001_clickstream,34.581,0.602,nb_1_FALSE_1_clickstream,13.538,0.791,21.044,-0.189,True
svmLinear2_0.001_clickstream,34.581,0.602,nb_0_FALSE_1_clickstream,13.538,0.791,21.044,-0.189,True
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0_clickstream,17.375,0.752,17.206,-0.15,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.001_clickstream,17.375,0.752,17.206,-0.15,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.01_clickstream,17.58,0.751,17.001,-0.149,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.01_all,17.991,0.78,16.591,-0.178,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.1_all,18.306,0.779,16.275,-0.177,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.001_all,18.688,0.779,15.894,-0.177,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0_all,18.688,0.779,15.894,-0.177,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.1_clickstream,18.915,0.739,15.666,-0.137,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_1_clickstream,22.994,0.7,11.588,-0.098,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_1_all,23.012,0.752,11.569,-0.149,False
svmLinear2_0.001_clickstream,34.581,0.602,nb_0_TRUE_1_all,31.023,0.725,3.558,-0.123,False
svmLinear2_0.001_clickstream,34.581,0.602,nb_1_TRUE_1_all,31.023,0.725,3.558,-0.123,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_50_Real adaboost_clickstream,33.74,0.609,0.841,-0.007,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_100_Real adaboost_clickstream,34.755,0.596,-0.174,0.006,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_500_Real adaboost_clickstream,39.315,0.551,-4.734,0.051,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.01_quiz,39.416,0.605,-4.834,-0.003,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_1_forum,39.455,0.514,-4.874,0.088,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0_quiz,39.477,0.605,-4.895,-0.003,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.001_quiz,39.477,0.605,-4.895,-0.003,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.1_quiz,39.742,0.604,-5.161,-0.002,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_500_Adaboost.M1_forum,41.024,0.514,-6.443,0.088,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.1_forum,41.717,0.512,-7.135,0.09,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_1_quiz,42.514,0.596,-7.933,0.006,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_100_Adaboost.M1_forum,42.573,0.513,-7.992,0.089,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.01_forum,43.12,0.511,-8.539,0.091,False
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.1_clickstream,43.162,0.588,-8.581,0.014,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0.001_forum,43.421,0.511,-8.84,0.091,False
svmLinear2_0.001_clickstream,34.581,0.602,glmnet_0_0_forum,43.499,0.511,-8.918,0.091,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_50_Adaboost.M1_forum,43.774,0.512,-9.193,0.09,False
svmLinear2_0.001_clickstream,34.581,0.602,nb_1_TRUE_1_forum,44.41,0.511,-9.829,0.091,False
svmLinear2_0.001_clickstream,34.581,0.602,nb_0_TRUE_1_forum,44.41,0.511,-9.829,0.091,False
svmLinear2_0.001_clickstream,34.581,0.602,nb_0_FALSE_1_quiz,45.172,0.587,-10.591,0.015,False
svmLinear2_0.001_clickstream,34.581,0.602,nb_1_FALSE_1_quiz,45.172,0.587,-10.591,0.015,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_100_Adaboost.M1_quiz,45.78,0.585,-11.199,0.017,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_50_Adaboost.M1_quiz,45.93,0.585,-11.349,0.017,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_500_Adaboost.M1_quiz,45.948,0.585,-11.367,0.017,False
svmLinear2_0.001_clickstream,34.581,0.602,nb_0_TRUE_1_quiz,46.05,0.585,-11.469,0.017,False
svmLinear2_0.001_clickstream,34.581,0.602,nb_1_TRUE_1_quiz,46.05,0.585,-11.469,0.017,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_50_Real adaboost_forum,48.206,0.506,-13.625,0.096,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_50_Real adaboost_all,48.862,0.6,-14.281,0.002,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_100_Real adaboost_forum,49.417,0.505,-14.836,0.097,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_500_Real adaboost_forum,50.085,0.504,-15.504,0.098,False
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_100_Real adaboost_all,51.156,0.589,-16.575,0.013,False
svmLinear2_0.001_clickstream,34.581,0.602,nb_1_FALSE_1_forum,52.824,0.499,-18.243,0.103,True
svmLinear2_0.001_clickstream,34.581,0.602,nb_0_FALSE_1_forum,52.824,0.499,-18.243,0.103,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_1_clickstream,53.154,0.5,-18.572,0.102,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.001_forum,53.404,0.501,-18.823,0.101,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.01_forum,54.176,0.5,-19.594,0.102,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.1_forum,54.223,0.5,-19.641,0.102,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_1_forum,54.223,0.5,-19.641,0.102,True
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_500_Real adaboost_all,54.928,0.562,-20.347,0.04,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.1_all,56.175,0.62,-21.594,-0.017,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.001_quiz,58.023,0.555,-23.442,0.047,True
svmLinear2_0.001_clickstream,34.581,0.602,svmLinear2_0.001_all,58.272,0.546,-23.691,0.056,True
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_50_Real adaboost_quiz,67.512,0.519,-32.931,0.083,True
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_100_Real adaboost_quiz,67.966,0.516,-33.384,0.086,True
svmLinear2_0.001_clickstream,34.581,0.602,adaboost_500_Real adaboost_quiz,70.83,0.51,-36.249,0.093,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.01_quiz,75.0,0.51,-40.419,0.092,True
svmLinear2_0.001_clickstream,34.581,0.602,nb_0_FALSE_1_all,75.116,0.501,-40.534,0.101,True
svmLinear2_0.001_clickstream,34.581,0.602,nb_1_FALSE_1_all,75.116,0.501,-40.534,0.101,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_1_quiz,77.541,0.5,-42.959,0.102,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_0.1_quiz,77.541,0.5,-42.959,0.102,True
svmLinear2_0.001_clickstream,34.581,0.602,rpart_1_all,77.541,0.5,-42.959,0.102,True
adaboost_100_Real adaboost_clickstream,34.755,0.596,adaboost_100_Adaboost.M1_all,3.508,0.898,31.247,-0.302,True
adaboost_100_Real adaboost_clickstream,34.755,0.596,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,29.926,-0.296,True
adaboost_100_Real adaboost_clickstream,34.755,0.596,adaboost_100_Adaboost.M1_forum,42.573,0.513,-7.818,0.084,False
adaboost_100_Real adaboost_clickstream,34.755,0.596,adaboost_100_Adaboost.M1_quiz,45.78,0.585,-11.024,0.011,False
adaboost_100_Real adaboost_clickstream,34.755,0.596,adaboost_100_Real adaboost_all,51.156,0.589,-16.401,0.008,False
svmLinear2_10_all,37.972,0.65,rpart_0.001_all,2.694,0.901,35.278,-0.251,True
svmLinear2_10_all,37.972,0.65,adaboost_100_Adaboost.M1_all,3.508,0.898,34.464,-0.248,True
svmLinear2_10_all,37.972,0.65,adaboost_50_Adaboost.M1_all,3.548,0.898,34.423,-0.248,True
svmLinear2_10_all,37.972,0.65,adaboost_500_Adaboost.M1_all,4.131,0.897,33.841,-0.247,True
svmLinear2_10_all,37.972,0.65,adaboost_50_Adaboost.M1_clickstream,4.537,0.893,33.435,-0.243,True
svmLinear2_10_all,37.972,0.65,rpart_0.01_all,4.65,0.894,33.322,-0.244,True
svmLinear2_10_all,37.972,0.65,rpart_0.001_clickstream,4.659,0.892,33.313,-0.242,True
svmLinear2_10_all,37.972,0.65,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,33.143,-0.242,True
svmLinear2_10_all,37.972,0.65,adaboost_500_Adaboost.M1_clickstream,5.764,0.891,32.208,-0.241,True
svmLinear2_10_all,37.972,0.65,rpart_0.01_clickstream,6.888,0.88,31.084,-0.23,True
svmLinear2_10_all,37.972,0.65,nb_1_TRUE_1_clickstream,7.771,0.873,30.201,-0.223,True
svmLinear2_10_all,37.972,0.65,nb_0_TRUE_1_clickstream,7.771,0.873,30.201,-0.223,True
svmLinear2_10_all,37.972,0.65,nb_1_FALSE_1_clickstream,13.538,0.791,24.434,-0.141,True
svmLinear2_10_all,37.972,0.65,nb_0_FALSE_1_clickstream,13.538,0.791,24.434,-0.141,True
svmLinear2_10_all,37.972,0.65,glmnet_0_0_clickstream,17.375,0.752,20.597,-0.102,True
svmLinear2_10_all,37.972,0.65,glmnet_0_0.001_clickstream,17.375,0.752,20.597,-0.102,True
svmLinear2_10_all,37.972,0.65,glmnet_0_0.01_clickstream,17.58,0.751,20.392,-0.101,True
svmLinear2_10_all,37.972,0.65,glmnet_0_0.01_all,17.991,0.78,19.981,-0.13,True
svmLinear2_10_all,37.972,0.65,glmnet_0_0.1_all,18.306,0.779,19.666,-0.129,True
svmLinear2_10_all,37.972,0.65,glmnet_0_0.001_all,18.688,0.779,19.284,-0.129,True
svmLinear2_10_all,37.972,0.65,glmnet_0_0_all,18.688,0.779,19.284,-0.129,True
svmLinear2_10_all,37.972,0.65,glmnet_0_0.1_clickstream,18.915,0.739,19.057,-0.089,True
svmLinear2_10_all,37.972,0.65,glmnet_0_1_clickstream,22.994,0.7,14.978,-0.05,False
svmLinear2_10_all,37.972,0.65,glmnet_0_1_all,23.012,0.752,14.959,-0.102,False
svmLinear2_10_all,37.972,0.65,nb_0_TRUE_1_all,31.023,0.725,6.948,-0.075,False
svmLinear2_10_all,37.972,0.65,nb_1_TRUE_1_all,31.023,0.725,6.948,-0.075,False
svmLinear2_10_all,37.972,0.65,svmLinear2_0.01_clickstream,33.288,0.612,4.684,0.038,False
svmLinear2_10_all,37.972,0.65,svmLinear2_0.1_clickstream,33.356,0.611,4.615,0.039,False
svmLinear2_10_all,37.972,0.65,adaboost_50_Real adaboost_clickstream,33.74,0.609,4.232,0.041,False
svmLinear2_10_all,37.972,0.65,svmLinear2_0.001_clickstream,34.581,0.602,3.391,0.048,False
svmLinear2_10_all,37.972,0.65,adaboost_100_Real adaboost_clickstream,34.755,0.596,3.217,0.054,False
svmLinear2_10_all,37.972,0.65,adaboost_500_Real adaboost_clickstream,39.315,0.551,-1.343,0.099,False
svmLinear2_10_all,37.972,0.65,glmnet_0_0.01_quiz,39.416,0.605,-1.444,0.045,False
svmLinear2_10_all,37.972,0.65,glmnet_0_1_forum,39.455,0.514,-1.483,0.136,False
svmLinear2_10_all,37.972,0.65,glmnet_0_0_quiz,39.477,0.605,-1.505,0.045,False
svmLinear2_10_all,37.972,0.65,glmnet_0_0.001_quiz,39.477,0.605,-1.505,0.045,False
svmLinear2_10_all,37.972,0.65,glmnet_0_0.1_quiz,39.742,0.604,-1.77,0.046,False
svmLinear2_10_all,37.972,0.65,adaboost_500_Adaboost.M1_forum,41.024,0.514,-3.053,0.136,False
svmLinear2_10_all,37.972,0.65,glmnet_0_0.1_forum,41.717,0.512,-3.745,0.138,False
svmLinear2_10_all,37.972,0.65,glmnet_0_1_quiz,42.514,0.596,-4.542,0.054,False
svmLinear2_10_all,37.972,0.65,adaboost_100_Adaboost.M1_forum,42.573,0.513,-4.601,0.137,False
svmLinear2_10_all,37.972,0.65,glmnet_0_0.01_forum,43.12,0.511,-5.148,0.139,False
svmLinear2_10_all,37.972,0.65,rpart_0.1_clickstream,43.162,0.588,-5.19,0.062,False
svmLinear2_10_all,37.972,0.65,glmnet_0_0.001_forum,43.421,0.511,-5.449,0.139,False
svmLinear2_10_all,37.972,0.65,glmnet_0_0_forum,43.499,0.511,-5.528,0.139,False
svmLinear2_10_all,37.972,0.65,adaboost_50_Adaboost.M1_forum,43.774,0.512,-5.802,0.138,False
svmLinear2_10_all,37.972,0.65,nb_1_TRUE_1_forum,44.41,0.511,-6.438,0.139,False
svmLinear2_10_all,37.972,0.65,nb_0_TRUE_1_forum,44.41,0.511,-6.438,0.139,False
svmLinear2_10_all,37.972,0.65,nb_0_FALSE_1_quiz,45.172,0.587,-7.2,0.063,False
svmLinear2_10_all,37.972,0.65,nb_1_FALSE_1_quiz,45.172,0.587,-7.2,0.063,False
svmLinear2_10_all,37.972,0.65,adaboost_100_Adaboost.M1_quiz,45.78,0.585,-7.808,0.065,False
svmLinear2_10_all,37.972,0.65,adaboost_50_Adaboost.M1_quiz,45.93,0.585,-7.958,0.065,False
svmLinear2_10_all,37.972,0.65,adaboost_500_Adaboost.M1_quiz,45.948,0.585,-7.977,0.065,False
svmLinear2_10_all,37.972,0.65,nb_0_TRUE_1_quiz,46.05,0.585,-8.078,0.065,False
svmLinear2_10_all,37.972,0.65,nb_1_TRUE_1_quiz,46.05,0.585,-8.078,0.065,False
svmLinear2_10_all,37.972,0.65,adaboost_50_Real adaboost_forum,48.206,0.506,-10.234,0.144,False
svmLinear2_10_all,37.972,0.65,adaboost_50_Real adaboost_all,48.862,0.6,-10.891,0.05,False
svmLinear2_10_all,37.972,0.65,svmLinear2_0.1_forum,49.329,0.505,-11.357,0.145,False
svmLinear2_10_all,37.972,0.65,adaboost_100_Real adaboost_forum,49.417,0.505,-11.445,0.145,False
svmLinear2_10_all,37.972,0.65,svmLinear2_0.01_forum,49.711,0.505,-11.739,0.145,False
svmLinear2_10_all,37.972,0.65,adaboost_500_Real adaboost_forum,50.085,0.504,-12.113,0.146,False
svmLinear2_10_all,37.972,0.65,svmLinear2_0.001_forum,50.433,0.504,-12.461,0.146,False
svmLinear2_10_all,37.972,0.65,svmLinear2_0.1_all,50.884,0.592,-12.913,0.058,False
svmLinear2_10_all,37.972,0.65,adaboost_100_Real adaboost_all,51.156,0.589,-13.184,0.061,False
svmLinear2_10_all,37.972,0.65,nb_1_FALSE_1_forum,52.824,0.499,-14.852,0.151,False
svmLinear2_10_all,37.972,0.65,nb_0_FALSE_1_forum,52.824,0.499,-14.852,0.151,False
svmLinear2_10_all,37.972,0.65,rpart_1_clickstream,53.154,0.5,-15.182,0.15,False
svmLinear2_10_all,37.972,0.65,rpart_0.001_forum,53.404,0.501,-15.432,0.149,False
svmLinear2_10_all,37.972,0.65,rpart_0.01_forum,54.176,0.5,-16.204,0.15,False
svmLinear2_10_all,37.972,0.65,rpart_0.1_forum,54.223,0.5,-16.251,0.15,False
svmLinear2_10_all,37.972,0.65,rpart_1_forum,54.223,0.5,-16.251,0.15,False
svmLinear2_10_all,37.972,0.65,svmLinear2_0.01_all,54.631,0.57,-16.659,0.08,False
svmLinear2_10_all,37.972,0.65,adaboost_500_Real adaboost_all,54.928,0.562,-16.956,0.088,False
svmLinear2_10_all,37.972,0.65,rpart_0.1_all,56.175,0.62,-18.203,0.03,True
svmLinear2_10_all,37.972,0.65,svmLinear2_0.01_quiz,57.891,0.546,-19.919,0.104,True
svmLinear2_10_all,37.972,0.65,rpart_0.001_quiz,58.023,0.555,-20.052,0.095,True
svmLinear2_10_all,37.972,0.65,svmLinear2_0.001_all,58.272,0.546,-20.3,0.104,True
svmLinear2_10_all,37.972,0.65,svmLinear2_0.1_quiz,58.634,0.545,-20.662,0.105,True
svmLinear2_10_all,37.972,0.65,svmLinear2_0.001_quiz,59.372,0.543,-21.4,0.107,True
svmLinear2_10_all,37.972,0.65,adaboost_50_Real adaboost_quiz,67.512,0.519,-29.541,0.131,True
svmLinear2_10_all,37.972,0.65,adaboost_100_Real adaboost_quiz,67.966,0.516,-29.994,0.134,True
svmLinear2_10_all,37.972,0.65,adaboost_500_Real adaboost_quiz,70.83,0.51,-32.858,0.14,True
svmLinear2_10_all,37.972,0.65,rpart_0.01_quiz,75.0,0.51,-37.028,0.14,True
svmLinear2_10_all,37.972,0.65,nb_0_FALSE_1_all,75.116,0.501,-37.144,0.149,True
svmLinear2_10_all,37.972,0.65,nb_1_FALSE_1_all,75.116,0.501,-37.144,0.149,True
svmLinear2_10_all,37.972,0.65,rpart_1_quiz,77.541,0.5,-39.569,0.15,True
svmLinear2_10_all,37.972,0.65,rpart_0.1_quiz,77.541,0.5,-39.569,0.15,True
svmLinear2_10_all,37.972,0.65,rpart_1_all,77.541,0.5,-39.569,0.15,True
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_100_Adaboost.M1_all,3.508,0.898,35.807,-0.347,True
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_500_Adaboost.M1_all,4.131,0.897,35.184,-0.346,True
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,34.486,-0.341,True
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_500_Adaboost.M1_clickstream,5.764,0.891,33.552,-0.34,True
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_100_Real adaboost_clickstream,34.755,0.596,4.56,-0.045,False
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_500_Adaboost.M1_forum,41.024,0.514,-1.709,0.037,False
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_100_Adaboost.M1_forum,42.573,0.513,-3.258,0.038,False
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_100_Adaboost.M1_quiz,45.78,0.585,-6.464,-0.034,False
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_500_Adaboost.M1_quiz,45.948,0.585,-6.633,-0.034,False
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_100_Real adaboost_forum,49.417,0.505,-10.102,0.046,False
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_100_Real adaboost_all,51.156,0.589,-11.841,-0.038,False
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_500_Real adaboost_all,54.928,0.562,-15.613,-0.011,False
adaboost_500_Real adaboost_clickstream,39.315,0.551,adaboost_100_Real adaboost_quiz,67.966,0.516,-28.65,0.035,True
glmnet_0_0.01_quiz,39.416,0.605,adaboost_100_Adaboost.M1_all,3.508,0.898,35.908,-0.293,True
glmnet_0_0.01_quiz,39.416,0.605,adaboost_50_Adaboost.M1_all,3.548,0.898,35.867,-0.293,True
glmnet_0_0.01_quiz,39.416,0.605,adaboost_500_Adaboost.M1_all,4.131,0.897,35.284,-0.292,True
glmnet_0_0.01_quiz,39.416,0.605,adaboost_50_Adaboost.M1_clickstream,4.537,0.893,34.879,-0.288,True
glmnet_0_0.01_quiz,39.416,0.605,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,34.587,-0.288,True
glmnet_0_0.01_quiz,39.416,0.605,adaboost_500_Adaboost.M1_clickstream,5.764,0.891,33.652,-0.286,True
glmnet_0_0.01_quiz,39.416,0.605,glmnet_0_0.001_clickstream,17.375,0.752,22.041,-0.147,True
glmnet_0_0.01_quiz,39.416,0.605,glmnet_0_0.01_clickstream,17.58,0.751,21.836,-0.147,True
glmnet_0_0.01_quiz,39.416,0.605,glmnet_0_0.01_all,17.991,0.78,21.425,-0.175,True
glmnet_0_0.01_quiz,39.416,0.605,glmnet_0_0.001_all,18.688,0.779,20.728,-0.174,True
glmnet_0_0.01_quiz,39.416,0.605,adaboost_50_Real adaboost_clickstream,33.74,0.609,5.676,-0.005,False
glmnet_0_0.01_quiz,39.416,0.605,adaboost_100_Real adaboost_clickstream,34.755,0.596,4.66,0.008,False
glmnet_0_0.01_quiz,39.416,0.605,adaboost_500_Real adaboost_clickstream,39.315,0.551,0.1,0.054,False
glmnet_0_0.01_quiz,39.416,0.605,glmnet_0_0.001_quiz,39.477,0.605,-0.061,-0.0,False
glmnet_0_0.01_quiz,39.416,0.605,adaboost_500_Adaboost.M1_forum,41.024,0.514,-1.609,0.091,False
