model_id_1,model_id_2,left,rope,right
svmLinear2_1_all,adaboost_50_Real adaboost_all,0.9997,0.0,0.0003
svmLinear2_1_all,adaboost_50_Adaboost.M1_quiz,1.0,0.0,0.0
svmLinear2_1_all,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
svmLinear2_1_all,adaboost_50_Adaboost.M1_clickstream,0.0,1.0,0.0
svmLinear2_1_all,adaboost_50_Adaboost.M1_all,0.0,0.0,1.0
svmLinear2_1_all,adaboost_500_Real adaboost_quiz,1.0,0.0,0.0
svmLinear2_1_all,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
svmLinear2_1_all,adaboost_500_Real adaboost_clickstream,0.0,1.0,0.0
svmLinear2_1_all,adaboost_500_Real adaboost_all,0.99996,0.0,4e-05
svmLinear2_1_all,adaboost_500_Adaboost.M1_quiz,1.0,0.0,0.0
svmLinear2_1_all,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
svmLinear2_1_all,adaboost_500_Adaboost.M1_clickstream,0.0,1.0,0.0
svmLinear2_1_all,adaboost_500_Adaboost.M1_all,0.0,0.0,1.0
svmLinear2_1_all,adaboost_100_Real adaboost_quiz,1.0,0.0,0.0
svmLinear2_1_all,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
svmLinear2_1_all,adaboost_100_Real adaboost_clickstream,0.0,1.0,0.0
svmLinear2_1_all,adaboost_100_Real adaboost_all,0.99318,0.0,0.00682
svmLinear2_1_all,adaboost_100_Adaboost.M1_quiz,1.0,0.0,0.0
svmLinear2_1_all,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
svmLinear2_1_all,adaboost_100_Adaboost.M1_clickstream,0.0,1.0,0.0
svmLinear2_1_all,adaboost_100_Adaboost.M1_all,0.0,0.0,1.0
svmLinear2_10_quiz,svmLinear2_10_forum,0.0,1.0,0.0
svmLinear2_10_quiz,svmLinear2_10_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,svmLinear2_10_all,0.0,0.0,1.0
svmLinear2_10_quiz,svmLinear2_0.1_quiz,0.04782,0.0907,0.86148
svmLinear2_10_quiz,svmLinear2_0.1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,svmLinear2_0.1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,svmLinear2_0.1_all,0.0,0.0,1.0
svmLinear2_10_quiz,svmLinear2_0.01_quiz,0.01734,0.0008,0.98186
svmLinear2_10_quiz,svmLinear2_0.01_forum,0.0,1.0,0.0
svmLinear2_10_quiz,svmLinear2_0.01_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,svmLinear2_0.01_all,6e-05,0.0,0.99994
svmLinear2_10_quiz,svmLinear2_0.001_quiz,0.02674,0.03772,0.93554
svmLinear2_10_quiz,svmLinear2_0.001_forum,0.0,1.0,0.0
svmLinear2_10_quiz,svmLinear2_0.001_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,svmLinear2_0.001_all,0.0507,0.0,0.9493
svmLinear2_10_quiz,rpart_1_quiz,1.0,0.0,0.0
svmLinear2_10_quiz,rpart_1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,rpart_1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,rpart_1_all,1.0,0.0,0.0
svmLinear2_10_quiz,rpart_0.1_quiz,1.0,0.0,0.0
svmLinear2_10_quiz,rpart_0.1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,rpart_0.1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,rpart_0.1_all,0.91046,0.0,0.08954
svmLinear2_10_quiz,rpart_0.01_quiz,1.0,0.0,0.0
svmLinear2_10_quiz,rpart_0.01_forum,0.0,1.0,0.0
svmLinear2_10_quiz,rpart_0.01_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,rpart_0.01_all,0.0,0.0,1.0
svmLinear2_10_quiz,rpart_0.001_quiz,0.00012,0.0,0.99988
svmLinear2_10_quiz,rpart_0.001_forum,0.0,1.0,0.0
svmLinear2_10_quiz,rpart_0.001_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,rpart_0.001_all,0.0,0.0,1.0
svmLinear2_10_quiz,nb_1_TRUE_1_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,nb_1_TRUE_1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,nb_1_TRUE_1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,nb_1_TRUE_1_all,0.0,0.0,1.0
svmLinear2_10_quiz,nb_1_FALSE_1_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,nb_1_FALSE_1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,nb_1_FALSE_1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,nb_1_FALSE_1_all,1.0,0.0,0.0
svmLinear2_10_quiz,nb_0_TRUE_1_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,nb_0_TRUE_1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,nb_0_TRUE_1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,nb_0_TRUE_1_all,0.0,0.0,1.0
svmLinear2_10_quiz,nb_0_FALSE_1_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,nb_0_FALSE_1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,nb_0_FALSE_1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,nb_0_FALSE_1_all,1.0,0.0,0.0
svmLinear2_10_quiz,glmnet_0_1_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,glmnet_0_1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,glmnet_0_1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,glmnet_0_1_all,0.0,0.0,1.0
svmLinear2_10_quiz,glmnet_0_0_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,glmnet_0_0_forum,0.0,1.0,0.0
svmLinear2_10_quiz,glmnet_0_0_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,glmnet_0_0_all,0.0,0.0,1.0
svmLinear2_10_quiz,glmnet_0_0.1_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,glmnet_0_0.1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,glmnet_0_0.1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,glmnet_0_0.1_all,0.0,0.0,1.0
svmLinear2_10_quiz,glmnet_0_0.01_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,glmnet_0_0.01_forum,0.0,1.0,0.0
svmLinear2_10_quiz,glmnet_0_0.01_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,glmnet_0_0.01_all,0.0,0.0,1.0
svmLinear2_10_quiz,glmnet_0_0.001_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,glmnet_0_0.001_forum,0.0,1.0,0.0
svmLinear2_10_quiz,glmnet_0_0.001_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,glmnet_0_0.001_all,0.0,0.0,1.0
svmLinear2_10_quiz,adaboost_50_Real adaboost_quiz,0.99996,0.0,4e-05
svmLinear2_10_quiz,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_50_Real adaboost_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_50_Real adaboost_all,0.0,0.0,1.0
svmLinear2_10_quiz,adaboost_50_Adaboost.M1_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_50_Adaboost.M1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_50_Adaboost.M1_all,0.0,0.0,1.0
svmLinear2_10_quiz,adaboost_500_Real adaboost_quiz,1.0,0.0,0.0
svmLinear2_10_quiz,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_500_Real adaboost_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_500_Real adaboost_all,0.00988,0.0,0.99012
svmLinear2_10_quiz,adaboost_500_Adaboost.M1_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_500_Adaboost.M1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_500_Adaboost.M1_all,0.0,0.0,1.0
svmLinear2_10_quiz,adaboost_100_Real adaboost_quiz,1.0,0.0,0.0
svmLinear2_10_quiz,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_100_Real adaboost_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_100_Real adaboost_all,0.0,0.0,1.0
svmLinear2_10_quiz,adaboost_100_Adaboost.M1_quiz,0.0,0.0,1.0
svmLinear2_10_quiz,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_100_Adaboost.M1_clickstream,0.0,1.0,0.0
svmLinear2_10_quiz,adaboost_100_Adaboost.M1_all,0.0,0.0,1.0
svmLinear2_10_forum,svmLinear2_10_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,svmLinear2_10_all,0.0,1.0,0.0
svmLinear2_10_forum,svmLinear2_0.1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,svmLinear2_0.1_forum,0.0,1.0,0.0
svmLinear2_10_forum,svmLinear2_0.1_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,svmLinear2_0.1_all,0.0,1.0,0.0
svmLinear2_10_forum,svmLinear2_0.01_quiz,0.0,1.0,0.0
svmLinear2_10_forum,svmLinear2_0.01_forum,0.0,1.0,0.0
svmLinear2_10_forum,svmLinear2_0.01_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,svmLinear2_0.01_all,0.0,1.0,0.0
svmLinear2_10_forum,svmLinear2_0.001_quiz,0.0,1.0,0.0
svmLinear2_10_forum,svmLinear2_0.001_forum,0.0,1.0,0.0
svmLinear2_10_forum,svmLinear2_0.001_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,svmLinear2_0.001_all,0.0,1.0,0.0
svmLinear2_10_forum,rpart_1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,rpart_1_forum,0.0,1.0,0.0
svmLinear2_10_forum,rpart_1_clickstream,0.0,1.0,0.0
svmLinear2_10_forum,rpart_1_all,0.0,1.0,0.0
svmLinear2_10_forum,rpart_0.1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,rpart_0.1_forum,0.0,1.0,0.0
svmLinear2_10_forum,rpart_0.1_clickstream,0.0,1.0,0.0
svmLinear2_10_forum,rpart_0.1_all,0.0,1.0,0.0
svmLinear2_10_forum,rpart_0.01_quiz,0.0,1.0,0.0
svmLinear2_10_forum,rpart_0.01_forum,0.0,1.0,0.0
svmLinear2_10_forum,rpart_0.01_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,rpart_0.01_all,0.0,1.0,0.0
svmLinear2_10_forum,rpart_0.001_quiz,0.0,1.0,0.0
svmLinear2_10_forum,rpart_0.001_forum,0.0,1.0,0.0
svmLinear2_10_forum,rpart_0.001_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,rpart_0.001_all,0.0,1.0,0.0
svmLinear2_10_forum,nb_1_TRUE_1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,nb_1_TRUE_1_forum,0.0,1.0,0.0
svmLinear2_10_forum,nb_1_TRUE_1_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,nb_1_TRUE_1_all,0.0,1.0,0.0
svmLinear2_10_forum,nb_1_FALSE_1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,nb_1_FALSE_1_forum,0.99936,0.00064,0.0
svmLinear2_10_forum,nb_1_FALSE_1_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,nb_1_FALSE_1_all,0.0,1.0,0.0
svmLinear2_10_forum,nb_0_TRUE_1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,nb_0_TRUE_1_forum,0.0,1.0,0.0
svmLinear2_10_forum,nb_0_TRUE_1_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,nb_0_TRUE_1_all,0.0,1.0,0.0
svmLinear2_10_forum,nb_0_FALSE_1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,nb_0_FALSE_1_forum,0.9993,0.0007,0.0
svmLinear2_10_forum,nb_0_FALSE_1_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,nb_0_FALSE_1_all,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_1_forum,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_1_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,glmnet_0_1_all,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0_quiz,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0_forum,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,glmnet_0_0_all,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0.1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0.1_forum,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0.1_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,glmnet_0_0.1_all,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0.01_quiz,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0.01_forum,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0.01_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,glmnet_0_0.01_all,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0.001_quiz,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0.001_forum,0.0,1.0,0.0
svmLinear2_10_forum,glmnet_0_0.001_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,glmnet_0_0.001_all,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_50_Real adaboost_quiz,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_50_Real adaboost_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,adaboost_50_Real adaboost_all,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_50_Adaboost.M1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_50_Adaboost.M1_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,adaboost_50_Adaboost.M1_all,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_500_Real adaboost_quiz,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_500_Real adaboost_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,adaboost_500_Real adaboost_all,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_500_Adaboost.M1_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_100_Real adaboost_quiz,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_100_Real adaboost_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,adaboost_100_Real adaboost_all,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_100_Adaboost.M1_quiz,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
svmLinear2_10_forum,adaboost_100_Adaboost.M1_clickstream,0.0,0.0,1.0
svmLinear2_10_forum,adaboost_100_Adaboost.M1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,svmLinear2_10_all,0.0,1.0,0.0
svmLinear2_10_clickstream,svmLinear2_0.1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,svmLinear2_0.1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,svmLinear2_0.1_clickstream,0.99994,0.0,6e-05
svmLinear2_10_clickstream,svmLinear2_0.1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,svmLinear2_0.01_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,svmLinear2_0.01_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,svmLinear2_0.01_clickstream,1.0,0.0,0.0
svmLinear2_10_clickstream,svmLinear2_0.01_all,0.0,1.0,0.0
svmLinear2_10_clickstream,svmLinear2_0.001_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,svmLinear2_0.001_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,svmLinear2_0.001_clickstream,1.0,0.0,0.0
svmLinear2_10_clickstream,svmLinear2_0.001_all,0.0,1.0,0.0
svmLinear2_10_clickstream,rpart_1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,rpart_1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,rpart_1_clickstream,1.0,0.0,0.0
svmLinear2_10_clickstream,rpart_1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,rpart_0.1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,rpart_0.1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,rpart_0.1_clickstream,1.0,0.0,0.0
svmLinear2_10_clickstream,rpart_0.1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,rpart_0.01_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,rpart_0.01_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,rpart_0.01_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,rpart_0.01_all,0.0,1.0,0.0
svmLinear2_10_clickstream,rpart_0.001_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,rpart_0.001_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,rpart_0.001_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,rpart_0.001_all,0.0,1.0,0.0
svmLinear2_10_clickstream,nb_1_TRUE_1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,nb_1_TRUE_1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,nb_1_TRUE_1_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,nb_1_TRUE_1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,nb_1_FALSE_1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,nb_1_FALSE_1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,nb_1_FALSE_1_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,nb_1_FALSE_1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,nb_0_TRUE_1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,nb_0_TRUE_1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,nb_0_TRUE_1_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,nb_0_TRUE_1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,nb_0_FALSE_1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,nb_0_FALSE_1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,nb_0_FALSE_1_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,nb_0_FALSE_1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,glmnet_0_1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,glmnet_0_1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,glmnet_0_1_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,glmnet_0_1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,glmnet_0_0_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,glmnet_0_0_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,glmnet_0_0_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,glmnet_0_0_all,0.0,1.0,0.0
svmLinear2_10_clickstream,glmnet_0_0.1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,glmnet_0_0.1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,glmnet_0_0.1_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,glmnet_0_0.1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,glmnet_0_0.01_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,glmnet_0_0.01_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,glmnet_0_0.01_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,glmnet_0_0.01_all,0.0,1.0,0.0
svmLinear2_10_clickstream,glmnet_0_0.001_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,glmnet_0_0.001_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,glmnet_0_0.001_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,glmnet_0_0.001_all,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_50_Real adaboost_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_50_Real adaboost_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,adaboost_50_Real adaboost_clickstream,0.76218,0.0,0.23782
svmLinear2_10_clickstream,adaboost_50_Real adaboost_all,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_50_Adaboost.M1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_50_Adaboost.M1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,adaboost_50_Adaboost.M1_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,adaboost_50_Adaboost.M1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_500_Real adaboost_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_500_Real adaboost_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,adaboost_500_Real adaboost_clickstream,1.0,0.0,0.0
svmLinear2_10_clickstream,adaboost_500_Real adaboost_all,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_500_Adaboost.M1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,adaboost_500_Adaboost.M1_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_100_Real adaboost_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_100_Real adaboost_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,adaboost_100_Real adaboost_clickstream,0.99342,0.0,0.00658
svmLinear2_10_clickstream,adaboost_100_Real adaboost_all,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_100_Adaboost.M1_quiz,0.0,1.0,0.0
svmLinear2_10_clickstream,adaboost_100_Adaboost.M1_forum,1.0,0.0,0.0
svmLinear2_10_clickstream,adaboost_100_Adaboost.M1_clickstream,0.0,0.0,1.0
svmLinear2_10_clickstream,adaboost_100_Adaboost.M1_all,0.0,1.0,0.0
svmLinear2_10_all,svmLinear2_0.1_quiz,1.0,0.0,0.0
svmLinear2_10_all,svmLinear2_0.1_forum,0.0,1.0,0.0
svmLinear2_10_all,svmLinear2_0.1_clickstream,0.0,1.0,0.0
svmLinear2_10_all,svmLinear2_0.1_all,1.0,0.0,0.0
svmLinear2_10_all,svmLinear2_0.01_quiz,1.0,0.0,0.0
svmLinear2_10_all,svmLinear2_0.01_forum,0.0,1.0,0.0
svmLinear2_10_all,svmLinear2_0.01_clickstream,0.0,1.0,0.0
svmLinear2_10_all,svmLinear2_0.01_all,1.0,0.0,0.0
svmLinear2_10_all,svmLinear2_0.001_quiz,1.0,0.0,0.0
svmLinear2_10_all,svmLinear2_0.001_forum,0.0,1.0,0.0
svmLinear2_10_all,svmLinear2_0.001_clickstream,0.0,1.0,0.0
svmLinear2_10_all,svmLinear2_0.001_all,1.0,0.0,0.0
svmLinear2_10_all,rpart_1_quiz,1.0,0.0,0.0
svmLinear2_10_all,rpart_1_forum,0.0,1.0,0.0
svmLinear2_10_all,rpart_1_clickstream,0.0,1.0,0.0
svmLinear2_10_all,rpart_1_all,1.0,0.0,0.0
svmLinear2_10_all,rpart_0.1_quiz,1.0,0.0,0.0
svmLinear2_10_all,rpart_0.1_forum,0.0,1.0,0.0
svmLinear2_10_all,rpart_0.1_clickstream,0.0,1.0,0.0
svmLinear2_10_all,rpart_0.1_all,0.99996,0.0,4e-05
svmLinear2_10_all,rpart_0.01_quiz,1.0,0.0,0.0
svmLinear2_10_all,rpart_0.01_forum,0.0,1.0,0.0
svmLinear2_10_all,rpart_0.01_clickstream,0.0,1.0,0.0
svmLinear2_10_all,rpart_0.01_all,0.0,0.0,1.0
svmLinear2_10_all,rpart_0.001_quiz,1.0,0.0,0.0
svmLinear2_10_all,rpart_0.001_forum,0.0,1.0,0.0
svmLinear2_10_all,rpart_0.001_clickstream,0.0,1.0,0.0
svmLinear2_10_all,rpart_0.001_all,0.0,0.0,1.0
svmLinear2_10_all,nb_1_TRUE_1_quiz,1.0,0.0,0.0
svmLinear2_10_all,nb_1_TRUE_1_forum,0.0,1.0,0.0
svmLinear2_10_all,nb_1_TRUE_1_clickstream,0.0,1.0,0.0
svmLinear2_10_all,nb_1_TRUE_1_all,0.0,0.0,1.0
svmLinear2_10_all,nb_1_FALSE_1_quiz,1.0,0.0,0.0
svmLinear2_10_all,nb_1_FALSE_1_forum,0.0,1.0,0.0
svmLinear2_10_all,nb_1_FALSE_1_clickstream,0.0,1.0,0.0
svmLinear2_10_all,nb_1_FALSE_1_all,1.0,0.0,0.0
svmLinear2_10_all,nb_0_TRUE_1_quiz,1.0,0.0,0.0
svmLinear2_10_all,nb_0_TRUE_1_forum,0.0,1.0,0.0
svmLinear2_10_all,nb_0_TRUE_1_clickstream,0.0,1.0,0.0
svmLinear2_10_all,nb_0_TRUE_1_all,0.0,0.0,1.0
svmLinear2_10_all,nb_0_FALSE_1_quiz,1.0,0.0,0.0
svmLinear2_10_all,nb_0_FALSE_1_forum,0.0,1.0,0.0
svmLinear2_10_all,nb_0_FALSE_1_clickstream,0.0,1.0,0.0
svmLinear2_10_all,nb_0_FALSE_1_all,1.0,0.0,0.0
svmLinear2_10_all,glmnet_0_1_quiz,1.0,0.0,0.0
svmLinear2_10_all,glmnet_0_1_forum,0.0,1.0,0.0
svmLinear2_10_all,glmnet_0_1_clickstream,0.0,1.0,0.0
svmLinear2_10_all,glmnet_0_1_all,0.0,0.0,1.0
svmLinear2_10_all,glmnet_0_0_quiz,1.0,0.0,0.0
svmLinear2_10_all,glmnet_0_0_forum,0.0,1.0,0.0
svmLinear2_10_all,glmnet_0_0_clickstream,0.0,1.0,0.0
svmLinear2_10_all,glmnet_0_0_all,0.0,0.0,1.0
svmLinear2_10_all,glmnet_0_0.1_quiz,1.0,0.0,0.0
svmLinear2_10_all,glmnet_0_0.1_forum,0.0,1.0,0.0
svmLinear2_10_all,glmnet_0_0.1_clickstream,0.0,1.0,0.0
svmLinear2_10_all,glmnet_0_0.1_all,0.0,0.0,1.0
svmLinear2_10_all,glmnet_0_0.01_quiz,1.0,0.0,0.0
svmLinear2_10_all,glmnet_0_0.01_forum,0.0,1.0,0.0
svmLinear2_10_all,glmnet_0_0.01_clickstream,0.0,1.0,0.0
svmLinear2_10_all,glmnet_0_0.01_all,0.0,0.0,1.0
svmLinear2_10_all,glmnet_0_0.001_quiz,1.0,0.0,0.0
svmLinear2_10_all,glmnet_0_0.001_forum,0.0,1.0,0.0
